,comment,label,Unnamed: 0
395,tệ phần nhét vào bị hở điện cắm vào giật nhẹ ở tai :((,negative,5150.0
396,chất lượng sản phẩm:tạm ổn chỉ nghe được 1 bên tai 🥲,neutral,5151.0
397,chất lượng sản phẩm:chỉ nghe đc 1 bên chỉ nghe đc 1 bên,negative,5152.0
398,đặt hai cái tay nghe mà giao có một. đặt màu xanh thì gửi màu đỏ là sao vậy shop,negative,5153.0
399,chất lượng sản phẩm:không tốt hàng không xịn lắm lõng lẽo đóng gói cẩn thận ......,negative,5154.0
400,"chất lượng sản phẩm:một tai nghe bị rách đuôi ạ tính năng nổi bật:nghe tốt, rẻ nghe ổn áp, rẻ, chỉ bị lỗi là rách đuôi jack cắm 1 tai nghe lòi dây điện bên trong, cái còn lại ổn, nên cho 3 sao thui ạ, tai nghe cũ mẫu này mình xài tới 7 tháng lận, chung quy là nên mua nhe, mình xui thôi 😭😭😭",negative,5155.0
401,sản phẩm giao không giống trên ảnh nhất là cộng dây và đồ deo tai nghe màu trắng biến thành màu đen xin hết,negative,5156.0
402,"tính năng nổi bật:đã mua nhiều lần ở shop thấy ok chất lượng sản phẩm:tạm giao hàng nhanh tai nghe ,nghe bị rè rất khó chịu ko như lần tr",negative,5157.0
403,chất lượng sản phẩm:tốt tính năng nổi bật:ko có tai nghe in ear chống rối super bass nghe hơi bị lọc sọc ko tốt,negative,5158.0
404,âm thanh k ổn như mình nghĩ. vâokdieớkabv wh bđhsjshbậjssjj,negative,5159.0
405,"tính năng nổi bật:dell có chất lượng sản phẩm:bth (tại 20k nên bth) phía bên trái bị bong sơn, đệm tai nghe bên trái bị vỡ, ns chung săn sale 10k nên cx chỉ thế thôi",negative,5160.0
406,"nghe hơi dỡ mà giá rẻ vậy thì cũng hơi được thoy, chứ tui thấy hơi tệ 1 xíu",negative,5161.0
407,"tính năng nổi bật:nghe chất lượng sản phẩm:không ổn âm thanh chóng điếc, dây vải, mỏng, tai nghe bị rò điện. đeo trên tai sẽ bị giật",negative,5162.0
408,tính năng nổi bật:tai nghe đt chất lượng sản phẩm:tạm nghe khá ồ và vang. mình mua về lắp vào dây chuyển đổi qua type c để dùng đt mà không nghe được. mua 5 cái giờ không xài được 😤,negative,5163.0
409,"shop giao hàng hơi lâu. q/c là tai nghe kim loại nhưng thực chất là nhựa 100% nhìn cực tàu, q/c là super bass mà lúc nghe thì bass chán hơn cả tai hàng chợ, các âm khác cũng vậy. đóng gói sơ sài nhưng do hàng giá rẻ nên chấp nhận. hơi thất vọng.",negative,5164.0
410,tại nghe khá ổn nhưng hãy rớt ra vs lại màu hk đc đẹp ..........,neutral,5165.0
411,chất lượng sản phẩm:hàng gửi nhanh âm thanh ko đc rõ nét,neutral,5166.0
412,sai màu thiếu mất 1 cái cao su chống ồn bên mih chưa tận tâm đánh giá 3*,negative,5167.0
413,tai nghe khá ổn với số tiền như này thì không mong chờ gì hơn,positive,5168.0
414,"tính năng nổi bật:không chất lượng sản phẩm:tạm được shop giao hàng rất lâu shipper giao hàng mà cọc , nạt nộ , thái độ không vui",negative,5169.0
415,"giao hàng nhanh , tai phone nghe được rõ , nhưng mà không biết xài bền ko, cảm thấy đúng giá tiền mình mua",positive,5170.0
416,"sản phâm mình nghe thử vẫn khá okay mua 5 6 dây 1 lần để nghe thay đổi , giá khá rẻ nghe ổn đáng thử",positive,5171.0
417,"tính năng nổi bật:thiết kế khá đẹp ưu điểm: + đóng gói cẩn thận, kỹ càng (3 lớp). + thiết kế đẹp, chắc chắn + shop tư vấn, giải đáp nhiệt tình + âm thanh ổn ( bass lớn hơn vocal xíu là tốt ) ... nhược điểm: + mic bị rè khi thu âm với một số dòng điện thoại, mình thử trên samsung & lg & apple đều gặp tình trạng này p/s: loại gameden kim loại không bonus 2 miếng silicon đi kèm (hoặc gói hàng của mình là cá biệt, có thể liên hệ shop để được giải đáp rõ)",neutral,5172.0
418,đóng hàng cẩn thận giao nhanh tai nghe nghe ổn ko biết có đc bền ko..,neutral,5173.0
419,shop đóng gói cẩn thận và giao hàng nhanh lắm. tai nghe ổn nhưng mà chỉ có thể bấm phát/tắt nhạc được hoi chứ hỏng điều chỉnh tăng/giảm âm lượng được á,neutral,5174.0
420,"chất lượng sản phẩm:hiện tại nghe vẫn ổn (đã 3 tuần) tính năng nổi bật:nghe nghe ổn, hình dáng cũng được. có điều không có nút điều chỉnh trên thân tai nghe + chống rối mà nó còn dễ rối cực kỳ, có điều tháo cũng dễ thôi",positive,5175.0
421,"chất lượng sản phẩm:7/10 tính năng nổi bật:chống rối màu xanh dương bass tốt, trái phải rõ ràng, hai màu còn lại âm thanh yếu hơn, k rõ trái phải, cọng đỏ còn một bên to bên nhỏ. k mic nhưng thu từ điện thoại phát ra cũng rõ nên chs game k hề gì",neutral,5176.0
422,tính năng nổi bật:ko chất lượng sản phẩm:tốt âm thanh rất tốt nhưng không bền. mới sử dụng vài hôm đã có hiện tượng thỉnh thoảng mất âm thanh.,negative,5177.0
423,"chất lượng sản phẩm:tốt tính năng nổi bật:chống ồn tai nghe giá rẻ nên mình ko đòi hỏi nhiều, mình sử dụng cũng hơn 1 tuần mà sơn bị trôi ngoài này ra thì mọi thứ ok ổn",neutral,5178.0
424,"chất lượng sản phẩm:ok đã nhận, đúng mô tả nghe cũng ok chưa sử dụng lâu nên chưa biết có sao không?",positive,5179.0
425,tính năng nổi bật:bật âm lượng nhỏ mà nghe vẫn lớn chất lượng sản phẩm:với số tiền ít thì chất lượng vậy là rất ok,positive,5180.0
426,nghe rất êm tai ko bị rè ko vs đau tai,positive,5181.0
427,"chuột sài khá nhạy, mỗi tội hơi nặng tay bị đì, tuy nhiên không bị mèo bắt, tốt",positive,5182.0
428,cắm nghe máy vi tính nghe hơi rè🤔 đợi hỏng thì ủng hộ típ vậy 😂,positive,5183.0
429,"hàng đẹp, nhưng với đứa hay nghe nhạc như mình thì thấy âm thanh chưa ổn. vì kiểu nhét sâu vào tai mới chắc được nên không thoải mái nhưng vì mình mua được sale nên cũng không coi như vừa tiền",negative,5184.0
430,tính năng nổi bật:rỏ chất lượng sản phẩm:tốt t ko nghỉ giá rẻ vầy mà nhận được tai nghe như vầy . nghe rỏ . dây chống rối . ko đau tai . tuyệt,positive,5185.0
431,"sài rất ổn với giá , tai nghe này nghe hơi to nhưng ko rè , chống ồn rất tốt , shop phục vụ tốt , có bọc vải bên ngoài dây nên ko sợ bị rối hay bị mèo cắn :) . đóng gói rất đẹp luôn ạ :)",positive,5186.0
432,"tính năng nổi bật:nghe to, rõ chất lượng sản phẩm:tốt, giá rẻ, xài được 3 - 5 tháng tai nghe giá rẻ, mẫu mã đẹp, xài ổn định đc 3 - 5 tháng, với giá này thì vầy là bền lắm r, sẽ mua lại nữa 🥹🥹🥹",positive,5187.0
433,"chất lượng sản phẩm:tốt tính năng nổi bật:nghe nhạc êm tai màu đẹp, nghe nhạc chill em tai, không bị đau tai,dây dài, giá cả phải chăng, giao hàng nhanh",positive,5188.0
434,"tai nghe không có nút tăng giảm âm lượng và nhận cuộc gọi. - mic: không có - thiết kế gia công cnc tạo cảm giác sang trọng, gọn nhẹ và tiện dụng. - dây chống rối chống đứt rất tốt - mút đệm cao su cách âm, thoải mái khi đeo - màng loa thiết kế thông minh đem đến âm thanh tuyệt vời",positive,5189.0
435,tính năng nổi bật:âm thanh tốt chất lượng sản phẩm:chất lượng như mô tả sảm phẩm tốt. giao hàng nhanh chóng. chất lượng phục vụ tốt,positive,5190.0
436,"chất lượng sản phẩm:tốt tính năng nổi bật:nghe âm thanh lớn lần thứ 3 mua r ạ, rút kinh nghiệm 2 lần trước đứt đuôi cắm nên lần này em quấn băng keo chỗ đuôi, xài đc cả hơn nửa năm, với giá thành vầy là ổn, giao hàng nhanh, gói hàng kỹ, sẽ ủng hộ nữa 🗣👍🐉🍜🦐 🗣🍜🐉✉💏",positive,5191.0
437,tai nghe ok tuyệt vời không lẽ mua thêm chục cái ta giao hàng nhanh quá shop phuc vụ tận tình gia ca jai chăng rất tốt nên cho một sao,positive,5192.0
438,chất lượng sản phẩm:tốt tính năng nổi bật:nghe âm trầm tai nghẹ xịn .kim loại chắc chắn.nghe không kém các con tai nghe tầm trung trên thị trường.giao cho 2 màu cũng đọc lạ.mới đầu tưởng sợi bọc dù ai dè nhựa cứng kk,positive,5193.0
439,"shop giao nhanh lắm mọi người ơi, mới đặt hôm nay mai đã giao, chất lượng phục vụ tốt nữa, chất lượng hàng thì tuyệt vời, giá tốt!!!",positive,5194.0
440,"tính năng nổi bật:phần bass rõ, âm thanh ổn định, phần thân của dây loại dây dù( bảo vệ chắc chắn sp) chất lượng sản phẩm:đúng như phần mô tả sản phẩm hàng được trao tận tay khá nhanh. shop đóng gói chắc chắn, kĩ lưỡng ( qua video làm minh chứng).đây là lần đầu mua tai nghe trên shopee, với mức giá thành để có chất lượng sp như đã miêu tả ở phần tính năng nổi bật tốt đã vượt qua mong đợi người mua.test sau vài ngày sử dụng: âm thanh không bị rè, to nghe rõ bass cũng như beat music, chưa có dấu hiệu hư hại ở phần dây.",negative,5195.0
441,đã nhận đc hàng nhanh hơn so với dự kiến. tai nghe còn có thêm bud phụ nữa. nghe thử thì rất ổn. thời gian sẽ trả lời cho độ bền.,positive,5196.0
442,"tính năng nổi bật:có bọc dây dù chất lượng sản phẩm:tốt giá rẻ, giao hàng nhanh, chất lượng oke nha, mới có 1 ngày mà đã giao đến nơi rồi, quá đc",positive,5197.0
443,"chất lượng sản phẩm:tốt tính năng nổi bật:nghe to, rõ, giá rẻ mua nhiều lần r ạ, nghe to, rõ, với giá này mà cái xài được lâu nhất là 6 tháng thì ổn r ạ. sẽ mua lại lần nữa",positive,5198.0
444,chất lượng sản phẩm:quá ok tính năng nổi bật:k có mic quá là ok luôn xem phim sẽ quá ư là nghe đã luôn lộn nghe nhạc quá đã luôn nổi bật nhất là k có míc mà nói vẫn nghe 😂,positive,5199.0
445,tính năng nổi bật:không có gì chất lượng sản phẩm:kém tôi sai được 2 hôm nó hư không biết lí do đánh giá 1 sao còn nhiều mọi người không nên mua,negative,5200.0
446,"chất lượng sản phẩm:tốt cũng dùng được, chất lượng âm thanh hơi kém, không có quà tặng kèm, đóng gói sơ sài, không có hướng dẫn sử dụng ( mặc dù không cần ).",negative,5201.0
447,"nói thật là đừng mua nhé mn,mua về lại uổng phí cả tiền ra,kết nối thì yếu,phạm vi kết nối lại ngắn đồng ý là giá thành rẻ nhưng mà tệ đến mức này thì kh chấp nhận nổi cơ,ai có ý định mua thì nên xem xét lại nhé",negative,5202.0
448,tai nghe đẹp đúng với mẫu mã mỗi tội nhạy quá ki thích cho một sao :))),positive,5203.0
449,chất lượng sản phẩm:hàng fake hàng nhái kh chính hãng,neutral,5204.0
450,không sài được kết nối chưa được 30s là nó ngắt luôn rồi shop làm ăn kiểu này có khi bay màu,negative,5205.0
451,hàng k tốt mua về k dùng được nhắn tin shop k giải quyết mặc dùnng k đáng bh tiền,negative,5206.0
452,"thề , tệ cực . khó kết nối , kết nối được 1 lúc là ngắt . nhưng cũng có lúc kh bị ngắt , tiếng của tai nghe kh to . nó bình thường , âm thanh của điện thoại còn to hơn đeo tai nghe nữa . thấy pin cũng nhanh hết , dùng chưa được nửa ngày là cứ bị chập chờn kh kết nối được , hay đó là do sản phẩm? kh kết nối được xa mấy , tôi đi xa điện thoại độ 4m là ngắt , cách nhau 1 bức tường ngắt . với cả lúc tôi mua lfa có giảm giá kèm theo mã giảm của tôi rồi , mà thấy giá 36k vẫn kh đáng để tôi có cái tai nghe này . mua về mà bị nhiều người chê quá trời=(((",negative,5207.0
453,chưa giao đã bảo nhận được hàng??,negative,5208.0
454,không bền mới rơi một chút đã hư,negative,5209.0
455,chx nhan đc hang shop bip,positive,5210.0
456,hàng oke nhưng mà đeo sẽ bị đau tai nhé mọi người nên chọn hàng khác đeo cái này đeo khá đau tai,negative,5211.0
457,chất lượng sản phẩm:kém dùng vài ngày đã hư,negative,5212.0
458,ko nghe đc,negative,5213.0
459,bị quá nhiều lỗi !!!!,negative,5214.0
460,đèn sáng ghê,negative,5215.0
461,"tai nghe gì mà mau hết pin, đang sài tự tắt ngang quá chán",negative,5216.0
462,nghe có 1 xíu tầm 40 p là hết pin tắt luôn,negative,5217.0
463,"tai nghe nhỏ nghe thì bị giật lác lúc được lúc không , quảng cáo 1 đường hàng thì 1 nẻo",negative,5218.0
464,nghe ok +1* pin nhanh hết -1* kết nối chậm-1* đang dùng bị ngắt -1* pin đầy nhưng kh thể kết nối -1* 👍🏻,negative,5219.0
465,chất lượng sản phẩm:chỉ nghe đc một chúc,negative,5220.0
466,49k rẻ quá về sài ko được nên bỏ lun,negative,5221.0
467,tai nghe lần trước mua bị lỗi.,negative,5222.0
468,mới dùng sạc không được,negative,5223.0
469,tính năng nổi bật:cx đẹp ngắt nữa chừng quá tệ,negative,5224.0
470,hàng quá tệ,negative,5225.0
471,chất lượng sản phẩm:cũng được tính năng nổi bật:âm thanh rõ ràng tưởng là mở cái nắp lên thì nó kết nối luôn cơ ai ngờ phải lấy ra mới kết nối được :<,negative,5226.0
472,"bé xíu xiu,nhỏ nhắn mua về chỉ để dùng cái vỏ ốp kute nhưng không vừa 😭",negative,5227.0
473,"ổn,dùng lâu mới biết được chất lượng",neutral,5228.0
