comment,label
tính năng nổi bật:dùng đúng 2 lần ko có lần 3 chất lượng sản phẩm:đẹp vì lá cờ vn 1 sao nên cho 1 sao còn 5 sao là tq,negative
tai nghe tới tay vô thử 1 bênh không nghe đc còn bị rò điện giựt thốn thấy 8 ông mặt trời đúng là tiền nào của đó đừng ham rẻ mọi người ơiiiii giờ hong dám sử dụng 😢😢😢,negative
chất lượng sản phẩm:tệ tai nghe bị rò rỉ điện đeo vào tai bị giật 🙃,negative
đã mua 3 lần 1 cái đc 2 tuần 1 cái đc 1 tuần mấy còn cái này chưa đc 3 ngày nx hư rồi ạ,negative
"thấy đánh giá ok nên mua về thử, mới về dùng ok, sang ngày sau đang dùng bình thường cái 1 bên không còn nghe được nữa. không biết bên còn lại vài ngày sau có ổn không, nhưng không nên mua nhé.",positive
tính năng nổi bật:không có chất lượng sản phẩm:tệ mé xài được 19 ngày một cái là bị rè rè sau khi rè là tự nhiên tăng âm lượng với chuyển video với dừng video nói chung là như cc,negative
"tai 1 bên nghe đc 1 bên rò điện giựt lên giựt xuống và k nghe đc, nchung là tiền nào của đấy, mn cân nhắc khi mua, chọn tai nghe an toàn 😋",negative
"đơn hàng tao không nhận được bị thằng giao hàng lấy trộm rồi, đánh giá cửa hàng tệ.",negative
"tính năng nổi bật:không có chất lượng sản phẩm:rất tệ chất lượng quá tệ, xài được 2 ngày thì hư",negative
"chất lượng kém, 1 bên tai bị hở điện",negative
"mới sài ch đc 1 tháng mà hư rồi, chán",negative
chất lượng sản phẩm:phế tính năng nổi bật:không lỗi tumlum thứ. h thì cắm vào tự điều chỉnh âm lượng rè 1bên,negative
chỉ nghe được 1 bên,negative
vừa bóc ra đã mất 1tai kêu :)),positive
chất lượng sản phẩm:do te bí hư 1 bên,negative
"tính năng nổi bật:nghe tốt chất lượng sản phẩm:bình thường giá rẻ không trông mong gì nhiều. có 1 vết xước ở 1 bên tai, vết xước đó gây ra giật điện khi cắm vào laptop xài. giao hàng nhanh gói cẩn thận",negative
"hàng trong bao nylon, đóng gói sơ sài không có hộp. dây mỏng manh, thô cứng, jack lỏng không chặt. có nút âm lượng, nút tắt mở làm kiểng thôi. tiền nào của đó, nhưng mà shop up ảnh long lanh chi vại.",negative
"chất lượng sản phẩm:tạm mới mua về xài khá ổn, âm thanh với bass đều ok nhưng xài vài hôm lại bị rò điện đeo khá đau tai và phải bỏ hết một bên vì rò điện quá mức",positive
đã nhận đc hàng đâu mà bt đánh giá chứ,negative
"âm thanh thì ổn . nhưng quá lỏng , không thể kết nối với thiết bị , nên lưu ý khi mua",negative
"mua tai nghe thì về thì bị hư 1 loa . chán dễ sợ , đang cần có tai nghe mà hư 1 bên sao nghe. thà với giá $ này sài 1 tuần hư còn được . đàng ni mua về chẳng sài được chi :))",positive
chưa nhận được sản phẩm mà vẫn để giao hàng thành công,negative
gắn vào nghe dc chút âm lượng tự động trả về 0,negative
tính năng nổi bật:chỉ nghe đc 1 bên,negative
"đã nhận được hàng ,nghe đc chỉ 1 bên chân thành mà sống, nhẹ nhàng mà buông. thứ đắng nhất không phải là thuốc, mà đó là sự tủi nhục. thứ đẹp nhất không phải là dung mạo, mà đó là tâm hồn. thứ mệt mỏi không phải là cơ thể, mà đó là trái tim. thứ khiến ta say không phải là rượu, mà đó là tình người….",negative
"tai nghe 1 bên nghe nhỏ, 1 bên to. nút nhạy, micro nhạy. chỉ có âm thanh thôi nhưng với giá như vậy thì ổn.",negative
"đúng như hình, sản phẩm ko tốt cho lắm nhưng tiền nào của đó mà , nghe âm thanh cũng ổn áp , cúng ổn ă",negative
chất lượng sản phẩm:nghe thì ổn nhưng nch đt thì nó bị rè🥲 tính năng nổi bật:nghe ổn,negative
"chất lượng sản phẩm:ổn tai nghe bị lỏng ở phần cắm nên phải xoăn xoăn mới nghe đc 2 bên và còn bị rè rè, ngoại hình trông rất đẹp",negative
chất lượng sản phẩm:tạm ổn tính năng nổi bật:nghe nhạc với giá này thì nghe cx dc,negative
nghe ổn nhưng mới sài 3 ngày hư 1 bên r,negative
"xài rất tốt , hài lòng",negative
20k sài được 2 ngày nhek,negative
"chất lượng sản phẩm:khá tốt âm thanh ko to lắm, ko thực và bass ko hay",negative
đúng hàng nếu đc sẽ quay lại cho sao,negative
"chất lượng sản phẩm:tạm ổn tính năng nổi bật:để nghe nhạc giao hàng nhanh, nhưng chỉ sử dụng được 1 bên tai, dây còn lại bị hư",negative
"chất lượng sản phẩm:trung bình tính năng nổi bật:không 3 cái tai nghe nhưng 1 cái bị hư, chỉ nghe được 1 bên. shop không test trước khi giao.",negative
"hợp với giá tiền , nghe bị rè và không dính chặt đc vào ổ",negative
mua 2 mà gửi có 1 cái tính tiền 2 cái là sao z,negative
tính năng nổi bật:không có chất lượng sản phẩm:tệ mua về cắm vào nghe được đúng 1 bên hài cốt. mua rẻ chịu vậy,negative
"sản phâm mình nghe thử vẫn khá okay mua 5 6 dây 1 lần để nghe thay đổi , giá khá rẻ nghe ổn đáng thử",positive
"chất lượng sản phẩm:8/10 giao hàng nhanh đúng màu nè. tui dùng rồi âm thanh ổn hoi tại bên to bên nhỏ, dây nghe có thêm lớp bọc ngoài 💯 hình dáng đẹp 🥳",negative
"tính năng nổi bật:tại nghe, có mic chất lượng sản phẩm:ok nghe tốt, mic ổn, dùng cho điện thoại ok, nhưng nghe trên laptop thì bị rò điện 1 bên tai nên hơi tê tê. dù sao thì vẫn khá hài lòng với mức giá này.",positive
tính năng nổi bật:cx đc mik chỉ cho 4 sao thoi vì nge cx tạm ổn chứ ko phải là tốt nhất nge cx hay nhưng sài lâu vẫn thấy đou tai nha mn,negative
"giao hàng nhanh, âm thanh nghe nhạc to,rõ tuy nhiên chức năng ghi âm lại rất tệ ,ghi âm còn bé hơn cả lúc ko cắm tai nghe,nói chung 4 sao thôi",negative
chất lượng sản phẩm:khá.. tính năng nổi bật:bass bình thường hummmm. cái này khá ổn nhưng chưa được hay lắm,negative
"tính năng nổi bật:bass mạnh chất lượng sản phẩm:chưa dùng thử nên không rõ giao hàng nhanh, đóng gói kĩ",negative
"sản phẩn rất tốt ạ ! giao hàng nhanh ,hình ảnh chỉ mang tính chất minh hoạ",negative
"tính năng nổi bật:nghe chất lượng sản phẩm:oki tay nghe nghe ổn , nghe hk bên ngoài nói gì luôn:)) nói chung là ok hình ảnh mang tính chất nhận xu",positive
"chất lượng sản phẩm:trung bình. tính năng nổi bật:nghe. chống rối, nghe rất dở, tiền nào của nấy, mọi người cân nhắc khi mua.",negative
giao hàng nhanh ship nhiệt tình mình chưa thủ nên chưa biết chất lượng như namsmddxbnfxjdjdjdnddndjdkdkdkdkdkdkdkd,negative
tính năng nổi bật:nghe nhạc chất lượng sản phẩm:ổn nghe nhạc đều ok,positive
chất lượng sản phẩm:tốt tính năng nổi bật:nghe nhạc rất đã,negative
chất lượng sản phẩm:cx ngon tính năng nổi bật:nghe khá thính nice,positive
tính năng nổi bật:nghe chất lượng sản phẩm:tạm văn hết cỡ mới nghe to,negative
"tính năng nổi bật:nghe ổn chất lượng sản phẩm:tốt giao nhanh. chất lượng tốt hơn mong đợi, phải dùng 1 thời gian nữa mới biết đc",negative
chất lượng sản phẩm:ok tính năng nổi bật:âm thanh nghe ấm tai nghe ok nghe âm thanh ổn không biết chất lượng lâu dài có ok k.,positive
"chất lượng sản phẩm:tốt tính năng nổi bật:nghe nhạc êm tai màu đẹp, dây dài,nghe êm tai,nghe nhạc chill giá cả phải chăng giao hàng nhanh",negative
chất lượng sản phẩm:10/10 tính năng nổi bật:êm tai xứng đáng nho rẻ nma ko hề ôi nhó nghe êm tai cực sẽ quay lại mua thêm nhiều lận ạ🫶🫶🫶🫶🫶🫶🫶🫶🫶,negative
tính năng nổi bật:nghe nhạc 8d siêu đã nó cứ đạp thẳng vào tai nghe cứ bị nghiện chất lượng sản phẩm:rất tốt tai nghe rẻ nhưng rất chất lượng ta ơi nên mua nhé thiết kế cx đẹp nữa,negative
chất lượng sản phẩm:oke 👌 tính năng nổi bật:oke 👌 giao hàng hỏa tốc bao nhanh lun. tai nghe nghe oke. mỗi tội là hôg bik bên nào r hoặc l để phân biệt. này vô game test thì bik ngày. tks shop 😍.,negative
"chất lượng sản phẩm:ok tính năng nổi bật:ok tai nghe hơn 10k thôi mà chất lượng khá ok, âm thanh nghe ổn, chỉ là k biết có dùng đc lâu không",positive
tính năng nổi bật:nghe chất lượng sản phẩm:tốt giao hàng nhanh đóng gói đúng kĩ. dùng rất ok. kết nối mic với đt rõ nghe êm tai,positive
"chất lượng sản phẩm:tốt tính năng nổi bật:cách âm tốt, chống ồn chống sốc cẩn thận, giao nhanh đặt hôm qua nay có rồi tai nghe đẹp, êm tai. đã gắn nghe thử có bass nhưng k mạnh lắm đâu.. 15 16k cái giá này thì k đòi hỏi nhiều, v là ok rồi",positive
tính năng nổi bật:dùng để đút vào lỗ tai chất lượng sản phẩm:cũng tạm ổn với cái giá như thế này đeo thì cũng êm,negative
tính năng nổi bật:quá sống động😂 chất lượng sản phẩm:tốt đeo vào tai rồi khi rút jack ra hoặc cắm lại đều nghe tiếng đó trong tai😂,negative
chất lượng sản phẩm:tốt nên mua gắp mọi ng ơi hàng cực kì tốt sài rất im tay nghe âm thanh củng rất gỏ luôn,negative
"tính năng nổi bật:nghe nhạc chất lượng sản phẩm:tốt shop gói hàng đẹp và chắc chắn ạ, sản phẩm thì đẹp và tốt, dùng ok, âm thanh trong ko bị rè.",positive
"chất lượng sản phẩm:tốt tính năng nổi bật:xịn sò dùng được nhà mọi người xịn sò lắm nên mua nhé giá hời , ship thân thiện🐇 . nó có một cái lút điều chỉnh to nhỏ và có một cái hình tròn ấn tắt tiếng nữa ns trung là sịn sò con bò😘😽 lắm mình đã mua lần 2 rồi ạ 👍😙",negative
"tính năng nổi bật:tốt chất lượng sản phẩm:tốt ok chất lượng vượt trội so với giá cả. đáng mua, chất lượng tốt hơn tai nghe mua ở cửa hàng linh kiện",positive
itel: tai khoan cua ban hien khong du 77.000d de gia han goi may. vui long nap tien de gia han goi hoac soan huygh gui 8968 neu khong muon tiep tuc gia han. cskh: goi 0877087087 (0d cho tb itel). tran trong!,negative
"mua của shop này 2 cái tai nghe mà kh cái nào dùng dc. shopee mà cho đánh giá âm sao thì t cho -1000000 cmnr. làm ăn kiểu đấy mà được à. tốn tiền vl mà có dc đền bù đâu, t thà làm rơi rớt tiền ở đâu đó còn hơn là mua hàng của shop này lần nữa. làm ăn kh ra thể thống gì, kh bán hàng dc tử tế thì nghỉ đi chứ làm ăn nthe nó vô đạo đức lắm. 👍",negative
tính năng nổi bật:not ok chất lượng sản phẩm:not ok dây cứng. đeo đau tai. giao hàng nhanh. gói hàng cẩn thận,positive
"chất lượng sản phẩm:kém tính năng nổi bật:không hàng về hình ảnh bề ngoài thì không sao nhưng đầu tai nghe to,âm thanh ù ù chứ nghe ko hay, đeo xong đau tai. thôi thì giá rẻ chất lượng kém cx coi như chấp nhận",negative
tính năng nổi bật:tai nghe gì mà chỉ nghe đc 1 bên chất lượng sản phẩm:bình thường khuyên ae nếu mua về chơi game thì ko nên mua. tai nghe gì mà 2 bên như 1 ko nghe đc bên trái hay phải,negative
"tính năng nổi bật:ổn chất lượng sản phẩm:ok loa tốt, nghe rõ ràng quá ổn để tậu 1 em tai nghe ok như thế này đã sử dụng và quay lại fb dùng được 4 ngày thì không còn nghe được gì nữa, của rẻ là của ôi 🥲",positive
"tính năng nổi bật:nghe chất lượng âm thanh rất kém, rè. khuyến các các bạn đừng nên mua. phí tiền. shiper nhiệt tình thân thiện",negative
nghe gì cứ rè rè chả nghe đc gì hết ko đáng tiền yêu cầu hoàn tiền,negative
đặt 3 cái được giảm giá 2 cái kia thì nghe được còn cái này thì bị v không nghe được nhắn tin cho shop shop 2 ngày nay không thèm trả lời 😌,negative
biết là đồ rẻ dùng ko tốt nhưng làm ăn kiểu gì mà giao cho khác cái tai nghe bị biến dạng một bên tai với bị thủng một lỗ trên vỏ vậy. cho dù đồ có rẻ bèo như nào chăng nữa nhưng có thể giao một cái tai nghe bình thường được ko khi chưa nói đến chất lượng tai nghe như nào. vừa mở hàng ra đã thấy một lỗ to tướng như này sốp giải quyết sao ạ em cx đã mất tiền rồi,negative
"mới dùng được 1 tuần đã hỏng, không nghe được nữa…………………………………",negative
đây là lần đầu mình mua hàng ở shopee mà đánh giá 1 sao sài đc một vài hôm lại không nghe đc nữa,negative
"tính năng nổi bật:tai nghe nghe được âm thôi chứ chất lượng cực kì kém, nghe cứ sột xoạt. đúng là loại rẻ có khác. không nên mua, phí tiền",negative
"siêu siêu tệ, mua về nghe như không rút ra cái đứt luôn, thôi zá zẻ mà như rẻ rách thế này còn phí hơn :d",negative
